demand,demand_desc,major,major_desc,sub_major,sub_major_desc,minor,minor_desc,sub_minor,sub_minor_desc,net_payment
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,192,ASSISTANT TO MUNCIPALITIES/MUNCIPAL COUNCILS.,20,LAL BAHADUR SHASTRI KAMGAR EVAM SHAHARI AJEEVIKA YOJNA [S00N],3000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,193,ASSISTANT TO NAGAR PANCHYATS/NOTIFIED AREA COMMITTEES OR EQUIVALANT THEREOF.,1,STATE FINANCE COMMISSION AWARD [S00N],68066000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,193,ASSISTANT TO NAGAR PANCHYATS/NOTIFIED AREA COMMITTEES OR EQUIVALANT THEREOF.,5,CONSTRUCTION OF PARKING [S00N],10000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,193,ASSISTANT TO NAGAR PANCHYATS/NOTIFIED AREA COMMITTEES OR EQUIVALANT THEREOF.,13,CENTRAL FINANCE COMMISSION AWARD [S00N],22450000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,193,ASSISTANT TO NAGAR PANCHYATS/NOTIFIED AREA COMMITTEES OR EQUIVALANT THEREOF.,14,GIA TO SWACHH BHARAT MISSION (SBM) [S10N],4400000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,193,ASSISTANT TO NAGAR PANCHYATS/NOTIFIED AREA COMMITTEES OR EQUIVALANT THEREOF.,16,PRADHAN MANTRI AWAS YOJNA-HOUSING FOR ALL(URBAN) [S10N],33165000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,193,ASSISTANT TO NAGAR PANCHYATS/NOTIFIED AREA COMMITTEES OR EQUIVALANT THEREOF.,17,DEVELOPMENT OF CHILDREN PARKS [S00N],10000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,2217,URBAN DEVELOPMENT,80,GENERAL,193,ASSISTANT TO NAGAR PANCHYATS/NOTIFIED AREA COMMITTEES OR EQUIVALANT THEREOF.,18,LAL BAHADUR SHASTRI KAMGAR EVAM SHAHARI AJEEVIKA YOJNA [S00N],3000000
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,4215,CAPITAL OUTLAY ON WATER SUPPLY,2,SEWERAGE AND SANITATION,106,SEWERAGE SERVICES,2,DRAINAGE SANITATION SEWERAGE SCHEMES IN VARIOUS DISTRICTS [S00N],62333333.33
28,URBAN DEVELOPMENT TOWN AND COUNTRY PLANNING AND HOUSING,4217,CAPITAL OUTLAY ON URBAN DEVELO,3,INTEGRATED DEVELOPMENT OF SMALL & MEDIUM TOWNS,51,CONSTRUCTION,5,PREPARATION OF DRAFT DEVELOPMENT PLAN [S00N],52595.31739
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,1,LOANS FROM LIC OF INDIA [S00N],6365481.5
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,3,LOANS FROM GENERAL INSURANCE CO. [S00N],99760
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,4,INTEREST ON LOANS FROM ORIENTAL FIRE INS [S00N],293679
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,5,LOANS FROM NATIONAL CO-OP DEVELOP.CORPN. [S00N],99163320
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,7,NABARD [S00N],345382898.8
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,10,INT.ON LOAN FROM UNITED INS.CO.OF INDIA [S00N],328000
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,13,LOANS TAKEN BY MUNICIPAL COORPORATION FROM L.I.C. [S00N],591239
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,15,INTEREST ON LOAN FROM HUDCO [S00N],2168430.75
29,FINANCE,2049,INTEREST PAYMENTS,1,INTEREST ON INTERNAL DEBT,200,INTEREST ON OTHERS INTERNAL DEBTS,23,NON SLR BORROWING(LIC OF INDIA) [S00N],42749786.5
29,FINANCE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,4,MAINTENANCE EXP.OF E & S DEPARTMENT [S00N],196390
29,FINANCE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,5,MAINTENACE EXP.OF T & A DEPARTMENT [S00N],418275.5
29,FINANCE,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,43,EXPENDITURE OF LAD DEPARRMENT. [S00N],267000
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,101,SUPERANNUATION & RETIREMENT ALLOWANCES,2,SUPERANNUATION BEFORE 1-11-1966 [S00N],1583879.282
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,101,SUPERANNUATION & RETIREMENT ALLOWANCES,3,SUPERANNUATION FROM 1-11-1966 [S00N],170222837.2
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,102,COMMUTED VALUE OF PENSIONS,2,PAYMENT FROM 1-11-1966 [S00N],3192561.217
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,104,GRATUITIES,2,PAYMENTS FROM 1-11-1966 GRATUITIES [S00N],377527.5136
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,105,FAMILY PENSIONS,1,PAYMENTS BEFORE 1-11-1966 [S00N],781766.8
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,105,FAMILY PENSIONS,2,PAYMENTS FROM 1-11-1966 [S00N],43754111.3
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,111,PENSIONS TO LEGISLATORS,1,STATE LEGISLATURES [S00N],2089111.281
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,115,LEAVE ENCASHMENT BENEFITS,1,LEAVE ENCASHMENT [S00N],398629.6591
29,FINANCE,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,117,GOVERNMENT CONTRIBUTION FOR DEFINED CONTRIBUTION PENSION SCHEME,1,CONTRIBUTORY PENSION SCHEME [S00N],8821.381579
29,FINANCE,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,102,PENSION UNDER SOCIAL SECURITY SCHEMES,5,ATAL PENSION YOJNA [S00N],37547174
29,FINANCE,3454,CENSUS SURVEYS AND STATISTICS,2,SURVEYS AND STATISTICS,111,VITAL STATISTICS,1,HEADQUARTERS & DISTRICT STAFF [S00N],1516693.833604
29,FINANCE,3454,CENSUS SURVEYS AND STATISTICS,2,SURVEYS AND STATISTICS,111,VITAL STATISTICS,2,ESTABLISHMENT OF M/C TABULATION UNITS [S00N],80642.163148
29,FINANCE,3454,CENSUS SURVEYS AND STATISTICS,2,SURVEYS AND STATISTICS,111,VITAL STATISTICS,3,ESTABLISHMENT OF IMPROVEMENT OF STATE IN COME ESTIMATES UNITS [S00N],44743.515792
29,FINANCE,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,8,TREASURY ORGN. [S00N],11666666.67
29,FINANCE,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,51,CONSTRUCTION,34,TREASURY BUILDINGS UNDER WORLD BANK ASSISTED INTEGRATED FINANCIAL MANAGEMENT SYSTEM (EAP) [S00N],2905192.8
30,MISCELLANEOUS GENERAL SERVICES,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,23,MAINTENANCE EXP. ON PUBLIC RELATION DEPTT.'S BUILDINGS. [S00N],1284219
30,MISCELLANEOUS GENERAL SERVICES,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,53,MAINTENANCE AND REPAIRS,24,MAINTENANCE EXP. ON H.I.P.A'S BUILDINGS. [S00N],1070000
30,MISCELLANEOUS GENERAL SERVICES,2220,INFORMATION AND PUBLICITY,1,FILMS,1,DIRECTION AND ADMINISTRATION,1,DIRECTORATE [S00N],1248044.71297
30,MISCELLANEOUS GENERAL SERVICES,2220,INFORMATION AND PUBLICITY,1,FILMS,1,DIRECTION AND ADMINISTRATION,2,DISTRICT ESTABLISHMENT [S00N],146405.319422
30,MISCELLANEOUS GENERAL SERVICES,2220,INFORMATION AND PUBLICITY,1,FILMS,105,PRODUCTION OF FILMS,1,PRODUCTION AND DISSEMINATION OF ELECTRONIC PUBLICITY MATERIAL [S00N],156257.40479
30,MISCELLANEOUS GENERAL SERVICES,2220,INFORMATION AND PUBLICITY,60,OTHERS,101,ADVERTISING AND VISUAL PUBLICITY,1,EXPENDITURE ON ADVERTISING & VISUAL PUBLICITY [S00N],923004.595343
30,MISCELLANEOUS GENERAL SERVICES,2220,INFORMATION AND PUBLICITY,60,OTHERS,102,INFORMATION CENTRES,1,PRESS INFORMATION BANK SERVICES [S00N],260454.180058
30,MISCELLANEOUS GENERAL SERVICES,2220,INFORMATION AND PUBLICITY,60,OTHERS,107,SONG AND DRAMA SERVICES,1,EXPENDITURE ON SONGS & DRAMA SERVICES [S00N],262774.590631
30,MISCELLANEOUS GENERAL SERVICES,2220,INFORMATION AND PUBLICITY,60,OTHERS,110,PUBLICATIONS,1,EXPENDITURE ON PUBLICATION SCHEME [S00N],1106393.9894329999
30,MISCELLANEOUS GENERAL SERVICES,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,110,OTHER INSURANCE SCHEMES,3,GROUP ACCIDENTAL INSURANCE SCHEME FOR PRESS CORRESPONDENTS [S00N],47622
30,MISCELLANEOUS GENERAL SERVICES,4059,CAPITAL OUTLAY ON PUBLIC WORKS,80,GENERAL,51,CONSTRUCTION,6,CONSTRUCTION OF HIPA BUILDINGS [S00N],16666666.67
30,MISCELLANEOUS GENERAL SERVICES,4220,CAPITAL OUTLAY ON INFORMATION,60,OTHERS,101,BUILDINGS,1,PUBLIC WORKS [S00N],2474786.6667
30,MISCELLANEOUS GENERAL SERVICES,4220,CAPITAL OUTLAY ON INFORMATION,60,OTHERS,101,BUILDINGS,2,CONSTRUCTION OF PRESS CLUB BUILDING [S00N],240125
31,TRIBAL DEVELOPMENT,2030,STAMPS AND REGISTRATION,1,STAMPS JUDICIAL,101,COST OF STAMPS,1,CENTRAL STORE NASIK [S00N],0
31,TRIBAL DEVELOPMENT,2030,STAMPS AND REGISTRATION,2,STAMPS-NON-JUDICIAL,102,EXPENSES ON SALE OF STAMPS,1,SALE THROUGH STAMP VENDORS [S00N],0
31,TRIBAL DEVELOPMENT,2030,STAMPS AND REGISTRATION,2,STAMPS-NON-JUDICIAL,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE OF SALE OF NON-JUDICIAL STAMPS [S00N],0
31,TRIBAL DEVELOPMENT,2030,STAMPS AND REGISTRATION,3,REGISTRATION,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON REGISTRATION [S00N],29103.25
31,TRIBAL DEVELOPMENT,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,796,TRIBAL AREAS SUB PLAN,12,MAINTENANCE OF DISTRICT INDUSTRIES CENTRE BUILDINGS [S00N],74904
31,TRIBAL DEVELOPMENT,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,796,TRIBAL AREAS SUB PLAN,13,MAINTENANCE OF HEALTH DEPARTMENT BUILDINGS [S00N],271763.9
31,TRIBAL DEVELOPMENT,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,796,TRIBAL AREAS SUB PLAN,14,POLICE HOUSING [S00N],900000
31,TRIBAL DEVELOPMENT,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,796,TRIBAL AREAS SUB PLAN,15,MAINTENANCE OF BUILDING OF TREASURIES & ACCOUNTS DEPARTMENT [S00N],262942.5
31,TRIBAL DEVELOPMENT,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,796,TRIBAL AREAS SUB PLAN,16,MAINTENANCE OF MEDICAL COLLEGES [S00N],612260.75
31,TRIBAL DEVELOPMENT,2059,PUBLIC WORKS,80,GENERAL,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON ESTABLISHMENT RELATING TO BUILDING PROGRAMME [S00N],117491.39233300001
31,TRIBAL DEVELOPMENT,2059,PUBLIC WORKS,80,GENERAL,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHMENT [S00N],203734.2949
31,TRIBAL DEVELOPMENT,2062,VIGILANCE,0,-,796,TRIBAL AREA SUB PLAN,1,STATE VIGILANCE AND ANTI-CORRUPTION BUREAU [S00N],231269.24675299998
31,TRIBAL DEVELOPMENT,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,104,GRATUITIES,2,PAYMENTS FROM 1-11-1966 GRATUITIES [S00N],137132.5
31,TRIBAL DEVELOPMENT,2071,PENSIONS AND OTHER RETIREMENT,1,CIVIL,115,LEAVE ENCASHMENT BENEFITS,1,LEAVE ENCASHMENT [S00N],271073.3333
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON DISTRICT ESTABLISHMENT [S00N],143374.948143
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON ALLOPATHIC PROGRAMME [S00N],4408079.49143
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,796,TRIBAL AREA SUB PLAN,3,EXPENDITURE ON M.N.P. (PHC) [S00NM],1981188.73248
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON T.B. CONTROL PROGRAMME [S50N],325549.6667
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON AYURVEDIC PROGRAMME UNDER SPECIAL CENTRAL ASSISTANCE [S00N],50000
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON AYURVEDIC PROGRAMME [S00N],2865502.845763
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,796,Tribal Area Sub Plan,1,SCHOLARSHIP TO PG STUDENTS AND INTERNS (DENTAL COLLEGE) [S00N],449889.25
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,796,Tribal Area Sub Plan,3,UPGRADATION OF DR. RAJINDER PRASHAD MEDICAL COLLEGE TANDA [S20N],3002196.9642000003
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON STAFF [S00N],105140.6061
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,3,EXPENDITURE ON T.B. SURVEY & DOMICILLARY CARE [S00N],33250.68421
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON S.T.D. CONTROL ORGANISATION [S00N],62201.46875
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,5,EXPENDITURE ON EXPAND PROGRAMME ON IMMUNISATION [S00N],145191.7708
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,7,EXPENDITURE ON LEPROSY ERADICATION PROGRAMME [S00N],17580.84375
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,9,EXPENDITURE ON MULTIPURPOSE WORK SCHEME UNDER M.N.P. [S00N],1154470.60944
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,11,EXPENDITURE ON NATIONAL PROGRAMME FOR PREVENTION AND CONTROL OF BLINDNESS [S00N],257222.64286
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,12,ESTABLISHMENT OF NATIONAL LEPROSY SUPERVISORY UNITS [C00N],68790.16092
31,TRIBAL DEVELOPMENT,2210,MEDICAL AND PUBLIC HEALTH,6,PUBLIC HEALTH,796,TRIBAL AREA SUB PLAN,13,EXPENDITURE ON PREVENTION AND CONTROL OF BLINDNESS AND DEVELOPMENT OF PHCS [C00N],99161.333333
31,TRIBAL DEVELOPMENT,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON RURAL WATER SUPPLY SCHEME [S00N],474118.78636
31,TRIBAL DEVELOPMENT,2215,WATER SUPPLY AND  SANITATION,1,WATER SUPPLY,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHMENT [S00N],354381.92001
31,TRIBAL DEVELOPMENT,2216,HOUSING,3,RURAL HOUSING,796,TRIBAL AREA SUB PLAN,1,CONSTRUCTION OF TENAMENTS FOR HOMELESS POOR UNDER GANDHI KUTIR YOJNA / INDIRA AWAS YOJNA/PRADHAN MANTRI AWAS YOJNA [S10N],4100000
31,TRIBAL DEVELOPMENT,2216,HOUSING,3,RURAL HOUSING,796,TRIBAL AREA SUB PLAN,8,MUKHYA MANTRI AWAS YOJNA [S00N],2944000
31,TRIBAL DEVELOPMENT,2217,URBAN DEVELOPMENT,3,INTEGRATED DEVELOPMENT OF SMALL & MEDIUM TOWN,796,TRIBAL AREA SUB PLAN,1,GRANT IN AID TO SPECIAL AREA DEVELOPMENT AUTHORITIES [S00N],4616666.666999999
31,TRIBAL DEVELOPMENT,2217,URBAN DEVELOPMENT,3,INTEGRATED DEVELOPMENT OF SMALL & MEDIUM TOWN,796,TRIBAL AREA SUB PLAN,3,DEENDAYAL ANTODAYA YOJANA-NATIONAL URBAN LIVELIHOOD MISSION (DAY-NULM) [S10N],285247
31,TRIBAL DEVELOPMENT,2217,URBAN DEVELOPMENT,3,INTEGRATED DEVELOPMENT OF SMALL & MEDIUM TOWN,796,TRIBAL AREA SUB PLAN,4,PRADHAN MANTRI AWAS YOJNA-HOUSING FOR ALL (URBAN) [S10N],858000
31,TRIBAL DEVELOPMENT,2220,INFORMATION AND PUBLICITY,60,OTHERS,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON DISTRICT ESTABLISHMENT [S00N],35569.358055000004
31,TRIBAL DEVELOPMENT,2220,INFORMATION AND PUBLICITY,60,OTHERS,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON PUBLICITY PROGRAMME [S00N],118596.336433
31,TRIBAL DEVELOPMENT,2225,WELFARE OF SCHEDULED CASTES SC,2,WELFARE OF SCHEDULED TRIBES,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON SCHEME FOR SCHEDULE CASTE / SCHEDULED TRIBES AND OTHER BACKWARD CLASSES [S50N],461478.990729
31,TRIBAL DEVELOPMENT,2225,WELFARE OF SCHEDULED CASTES SC,2,WELFARE OF SCHEDULED TRIBES,796,TRIBAL AREA SUB PLAN,9,BAL BALIKA ASHRAM (DEPARTMENT RUN) [S00N],329976.51519
31,TRIBAL DEVELOPMENT,2225,WELFARE OF SCHEDULED CASTES SC,2,WELFARE OF SCHEDULED TRIBES,796,TRIBAL AREA SUB PLAN,10,HOUSING SUBSIDY TO SCS/STS [S00N],1290666.667
31,TRIBAL DEVELOPMENT,2225,WELFARE OF SCHEDULED CASTES SC,2,WELFARE OF SCHEDULED TRIBES,796,TRIBAL AREA SUB PLAN,11,MUKHYA MANTRI AADARSH GRAM YOJNA [S00N],1200000
31,TRIBAL DEVELOPMENT,2225,WELFARE OF SCHEDULED CASTES SC,2,WELFARE OF SCHEDULED TRIBES,796,TRIBAL AREA SUB PLAN,12,COMPUTER APPLICATION TRAINING [S00N],75370.77778
31,TRIBAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,1,LABOUR,796,TRIBAL AREAS SUB PLAN,1,EXPENDITURE ON ENFORCEMENT OF LABOUR LAWS [S00N],88991.736114
31,TRIBAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON EMPLOYMENT SERVICES [S00N],121462.88623599999
31,TRIBAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,2,EMPLOYMENT SERVICES,796,TRIBAL AREA SUB PLAN,2,UNEMPLOYMENT ALLOWANCE [S00N],117388.8889
31,TRIBAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,3,TRAINING,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON TAILORING CENTRES IN H.P. [S00N],23273.52941
31,TRIBAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,3,TRAINING,796,TRIBAL AREA SUB PLAN,3,EXPENDITURE ON GOVERNMENT INDUSTRIAL TRAINING INSTITUTES FOR GIRLS [S00N],36923.96667
31,TRIBAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,3,TRAINING,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON RURAL INDUSTRIAL TRAINING INSTITUTES IN HIMACHAL PRADESH [S00N],973830.758795
31,TRIBAL DEVELOPMENT,2230,LABOUR AND EMPLOYMENT,3,TRAINING,796,TRIBAL AREA SUB PLAN,6,SKILL DEVELOPMENT ALLOWANCE [S00N],78620.97297
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON SOCIAL WELFARE PROGRAMME [S00N],146503.2
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,3,INTEGRATED CHILD DEVELOPMENT SCHEME [S10N],1553689.436124
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON BETI HAI ANMOL SCHEME [S00N],109291.6667
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,5,MUKHYA MANTRI KANYADAAN YOJNA [S00N],141111.1111
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,6,REHABILITATION GRANT TO INMATES OF BAL/BALIKA ASHRAM [S00N],150000
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,7,MOTHER TERESA ASHAY MAITRI SAMBAL YOJNA [S00N],215271.0833
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,8,EXPENDITURE ON WIDOW RE-MARRIAGE [S00N],50000
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,9,AWARENESS COMPAIGN [S00N],25000
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,11,ASSISTANCE TO VICTIMS OF RAPE [S00N],75000
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,12,STATE WOMEN COMMISSION [S00N],24514.5
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,19,INTEGRATED CHILD PROTECTION SCHEME [S10N],1729010.2777800001
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,20,PRADHAN MANTRI MATRU VANDANA YOJNA [S10N],220000
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,796,TRIBAL AREA SUB PLAN,22,UPLIFTMENT OF HANDICAPPED [C00N],136410
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,104,DEPOSIT LINKED INSURANCE SCHEME-GOVERNMENT P.F.,1,PAYMENT UNDER DEPOSIT LINKED INSURANCE SCHEME [S00N],30000
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON SOCIAL WELFARE PROGRAMME & OLD AGE PENSION [S00N],5321607.8365
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON WIDOW PENSION [S00N],2089936.739
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,796,TRIBAL AREA SUB PLAN,4,INDIRA GANDHI NATIONAL WIDOW PENSION SCHEME [C00N],720453.9318
31,TRIBAL DEVELOPMENT,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,796,TRIBAL AREA SUB PLAN,5,INDIRA GANDHI NATIONAL DISABLED PENSION SCHEME [C00N],420524.1477
